2025-02-13 13:57:30,456 [main] INFO org.utils.LogUtils - Initialize Extent Reports successfully
2025-02-13 13:57:41,420 [main] INFO org.utils.LogUtils - Driver initialized for test: Direct_Search
2025-02-13 13:57:48,387 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 13:57:48,390 [main] INFO org.utils.LogUtils - Direct_Search. 
2025-02-13 13:57:48,554 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: Direct_Search
2025-02-13 13:57:50,005 [main] INFO org.utils.LogUtils - Driver initialized for test: signUPIntoApplication_using_Registration
2025-02-13 13:57:57,276 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 13:57:57,279 [main] INFO org.utils.LogUtils - signUPIntoApplication_using_Registration.
2025-02-13 13:57:57,439 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: signUPIntoApplication_using_Registration
2025-02-13 13:57:58,464 [main] INFO org.utils.LogUtils - Driver initialized for test: loginIntoApplication_using_Credintails
2025-02-13 13:58:03,960 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 13:58:03,963 [main] INFO org.utils.LogUtils - loginIntoApplication_using_Credintails 
2025-02-13 13:58:04,064 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: loginIntoApplication_using_Credintails
2025-02-13 14:41:55,797 [main] INFO org.utils.LogUtils - Initialize Extent Reports successfully
2025-02-13 14:44:48,582 [main] INFO org.utils.LogUtils - Initialize Extent Reports successfully
2025-02-13 14:44:51,412 [main] INFO org.utils.LogUtils - Driver initialized for test: Direct_Search
2025-02-13 14:44:57,753 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 14:44:57,759 [main] INFO org.utils.LogUtils - Login test passed successfully.
2025-02-13 14:44:57,891 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: Direct_Search
2025-02-13 14:44:59,411 [main] INFO org.utils.LogUtils - Driver initialized for test: signUPIntoApplication_using_Registration
2025-02-13 14:45:05,900 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 14:45:10,524 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: signUPIntoApplication_using_Registration
2025-02-13 14:45:11,829 [main] INFO org.utils.LogUtils - Driver initialized for test: loginIntoApplication_using_Credintails
2025-02-13 14:45:16,260 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 14:45:48,964 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: loginIntoApplication_using_Credintails
2025-02-13 15:05:19,675 [main] INFO org.utils.LogUtils - Initialize Extent Reports successfully
2025-02-13 15:05:33,526 [main] INFO org.utils.LogUtils - Driver initialized for test: Direct_Search
2025-02-13 15:06:24,057 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 15:06:24,102 [main] INFO org.utils.LogUtils - Login test passed successfully.
2025-02-13 15:06:24,374 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: Direct_Search
